groupId,artifactId
com.github.cisco-system-traffic-generator,trex-packet-editor
com.alibabacloud.hipstershop,cartservice-api
org.infinispan,infinispan-jcache
com.easytoolsoft,easyreport-queryer
de.metas.document,de.metas.document.refid
com.lordofthejars,nosqlunit-redis
org.restcomm.media.core,media-core-component
org.apache.nifi.registry,nifi-registry-revision-api
org.apache.servicecomb,transport-rest-vertx
io.github.cdimascio,java-dotenv
io.takari.bpm,bpm-engine-api
org.apache.jclouds.provider,profitbricks
org.mayocat.platform,mayocat-platform-files
org.apache.camel.quarkus,camel-quarkus-consul-deployment
org.apache.servicecomb.pack,alpha-server
org.mule.runtime,mule-artifact-ast-dependency-graph
com.badlogicgames.gdx,gdx-backend-lwjgl3
org.openehealth.ipf.gazelle,ipf-gazelle-validation-profiles-pharmh
fish.payara.server.internal.security,security-ee-l10n
org.hisp.dhis,dhis-support-commons
com.alibaba.otter,connector.core
net.fortytwo.sesametools,common
org.jvnet.hudson,org.suigeneris.jrcs.rcs
org.apache.camel.quarkus,camel-quarkus-seda-deployment
org.codelibs.elasticsearch.module,lang-painless
com.revinate,assertj-json
org.sonatype.nexus,nexus-blobstore-api
org.testingisdocumenting.webtau,webtau-core-groovy
org.apache.hop,hop-transform-denormaliser
cyclic-reference,module-a
com.madgag,util-compress
com.walmartlabs.concord,concord-imports
cyclic-reference,module-b
org.apache.pulsar,pulsar-transaction-coordinator
org.apache.camel,camel-oaipmh
org.lesscss,lesscss
org.minbox.framework,api-boot-starter-mongo-client-settings
org.apache.jena,jena-base
org.crazycake,shiro-redis-spring-boot-starter
org.xeustechnologies,jcl-core
fr.xebia.management,xebia-management-extras
org.apache.distributedlog,distributedlog-proxy-server
org.uma.jmetal,jmetal-algorithm
org.xwiki.platform,xwiki-platform-resource-default
org.apache.syncope.common,syncope-common-lib
org.restcomm.media.core.client.mgcp,media-core-client-mgcp-driver
com.jslsolucoes,i18n
com.atlassian.fugue,fugue
com.stormpath.sdk,stormpath-sdk-oauth
com.dtstack.flink,sql.sink.kafka-base
au.com.bytecode,opencsv
org.apache.camel,camel-rest-swagger
org.apache.unomi,unomi-persistence-elasticsearch-core
com.dtstack.flinkx,flinkx-connector-binlog
com.badlogicgames.gdx,gdx-ai
org.apache.maven,maven-artifact-manager
org.radargun,plugin-infinispan52
org.dcm4che.dcm4chee-arc,dcm4chee-arc-export-dicom
org.radargun,plugin-infinispan53
org.javabits.jgrapht,jgrapht-core
com.twitter.ambrose,ambrose-cascading
com.alicp.jetcache,jetcache-anno
org.radargun,plugin-infinispan50
org.apache.maven.plugins,maven-dependency-plugin
com.hazelcast.jet,hazelcast-jet-kinesis
org.radargun,plugin-infinispan51
org.asteriskjava,asterisk-java
org.apache.lucene,lucene-backward-codecs
com.networknt,tram-todo-view
com.cloud.com.vmware,vmware-vim25
com.oracle.oci.sdk,oci-java-sdk-computeinstanceagent
org.hectorclient,hector-core
com.google.http-client,google-http-client-test
org.springframework.boot,spring-boot-starter-jta-atomikos
io.helidon.metrics,helidon-metrics
org.apache.nifi,nifi-record-serialization-services
org.testcontainers,mongodb
org.kaazing,gateway.check.update
org.mobicents.protocols.sctp,sctp-api
de.tudarmstadt.ukp.clarin.webanno,webanno-ui-menu
io.opentracing.contrib,opentracing-akka
org.apache.nifi,nifi-socket-utils
io.restx,restx-server-simple
org.openimaj,tutorial-content
it.geosolutions.jaiext.colorindexer,jt-colorindexer
es.gob.afirma,afirma-crypto-core-xml
org.apache.flink,flink-metrics-jmx
org.apache.jena,jena-geosparql
com.zeroc,icestorm
jakarta.authorization,jakarta.authorization-api
software.amazon.lambda,powertools-core
net.dzikoysk,linuxenv
org.geoserver.community,gs-ogcapi-dggs
fr.opensagres.xdocreport,fr.opensagres.xdocreport.converter
org.apache.servicecomb.demo,demo-multi-registries-client
com.alipay.sofa,jraft-core
org.geotools,gt-app-schema-resolver
com.github.yuchi,npm-semver
org.apache.camel,camel-catalog
com.amazonaws,aws-java-sdk-cloudsearch
org.dcm4che,dcm4che-hl7
org.apache.helix,zookeeper-api
com.megaease.easeagent,core
com.blazegraph,vocabularies
ca.uhn.hapi.fhir,org.hl7.fhir.utilities
org.graylog.cef,cef-parser
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-fhir-core
org.opendaylight.controller,cds-mgmt-api
com.day.commons,day-commons-gfx
com.jarektoro,responsive-layout
org.apache.servicecomb.demo,pojo-client
org.esa.s1tbx,s1tbx-op-calibration
org.geoserver.csw,gs-csw-simple-store
io.helidon.integrations.micronaut,helidon-integrations-micronaut-cdi
de.tudarmstadt.ukp.inception.app,inception-app-webapp
org.geoserver.community,gs-ogcapi-images
org.openhab.core.bundles,org.openhab.core.config.discovery.usbserial.linuxsysfs
com.oracle.oci.sdk,oci-java-sdk-jms
org.cometd.java,cometd-java-client-common
org.apache.maven.its.dependency,purge-local-repository-2
org.apache,spark-dpp
org.clapper,grizzled-slf4j_2.11
io.xream.x7,x7-jdbc-template-plus
io.netty,netty-codec-haproxy
net.bytebuddy,byte-buddy
com.codenvy.plugin,codenvy-router-machine
eu.europa.ec.joinup.sd-dss,dss-server-signing-common
xml-apis,xml-apis-ext
org.openjdk.nashorn,nashorn-core
org.apache.nifi,nifi-avro-record-utils
com.sonatype.insight.scan,insight-scanner-model-io
org.eurekastreams,eurekastreams-server
com.atlassian.oai,swagger-request-validator-core
io.github.hakky54,sslcontext-kickstart-for-netty
org.wildfly.security,wildfly-elytron-password-impl
it.geosolutions.jaiext.concurrent-tile-cache,jt-concurrent-tile-cache
org.openqa.selenium.server,selenium-server
org.alluxio,alluxio-examples
com.amazonaws,aws-java-sdk-accessanalyzer
com.dianping.zebra,zebra-api
ch.cyberduck,googlestorage
org.eclipse.emf,edit
io.sease,rre-search-platform-external-solr-impl
org.odpi.egeria,governance-action-api
org.eclipse.hono,hono-adapter-base-spring
io.quarkus.http,quarkus-http-websocket-core
org.apache.streampipes,streampipes-serializers-json
io.milton,milton-mail-server
org.eclipse.platform,org.eclipse.equinox.bidi
org.apache.geronimo.specs,geronimo-ws-metadata_2.0_spec
org.dominokit,domino-apt-commons
org.dkpro.core,dkpro-core-api-io-asl
com.cxytiandi,kitty-mq-rocketmq
io.github.talelin,lin-cms-spring-boot-starter
org.apache.camel.quarkus,camel-quarkus-caffeine-lrucache-deployment
org.eclipse.vorto,generator-lambda-plugininfo
net.kyori,event-api
com.itextpdf,io
org.opennms.core.ipc.grpc,org.opennms.core.ipc.grpc.client
io.aeron,aeron-client
org.uncommons,reportng
io.apicurio,apicurio-registry-protobuf-schema-utilities
org.xwiki.platform,xwiki-platform-flamingo-theme-test-pageobjects
org.xujin.moss,moss-client
org.zalando,opentracing-spring-web-extension-starter
com.paritytrading.nassau,nassau-util
org.apache.shenyu,shenyu-register-server-nacos
io.github.galbiston,rdf-tables
org.springframework.integration,spring-integration-jdbc
xmpcore,xmpcore
org.apache.hop,hop-action-deletefiles
org.odpi.egeria,data-privacy-client
picocontainer,picocontainer
org.odpi.egeria,it-infrastructure-client
net.adoptopenjdk,icedtea-web-test-extensions
org.apache.bsf,bsf-api
org.eobjects.datacleaner,DataCleaner-http
com.ibm.fhir,fhir-profile
com.github.spullara.cli-parser,cli-parser
caja,caja
org.knowm.xchange,xchange-cryptofacilities
org.crashub,crash.embed.spring
org.kie.kogito,kogito-addons-quarkus-events-decisions
io.helidon.integrations.vault.secrets,helidon-integrations-vault-secrets-database
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-parser-zh-conll2009
oracle.kubernetes,operator-swagger
io.trino.benchto,benchto-driver
io.spring.javaformat.intellij.idea,platform-util-ui
com.sia,sia-task-integration-zookeeper
org.brickred,socialauth
org.sonatype.nexus,nexus-email
com.okta.spring,okta-spring-security-oauth2
com.tunnelvisionlabs,runtime-testsuite
org.osgi,org.osgi.service.event
io.fabric8.dmp.samples.build-cache,app
ai.labs,coreserver
org.opennms,opennms-model
org.lwjgl,lwjgl-openal
com.navercorp.pinpoint,pinpoint-mysql-jdbc-driver-plugin
org.sonatype.sisu,sisu-inject-plexus
org.elasticsearch.test,framework
fish.payara.server.internal.persistence.cmp,cmp-internal-api
io.gravitee.resource,gravitee-resource-cache-provider-api
org.apache.commons,commons-rng-simple
com.cloudhopper,ch-commons-charset
com.thinkbiganalytics.kylo.integrations,kylo-nifi-flow-visitor-model
org.openpreservation.jhove.modules,aiff-hul
com.consol.citrus,citrus-maven-plugin
com.springboot.cloud,web
org.apache.camel,camel-dropbox
com.facebook.presto.spark,spark-core
io.syndesis.test,test-support
org.isisaddons.module.publishmq,isis-module-publishmq-dom-jdo
net.vrallev.ecc,ecc-25519-java
com.vaadin,vaadin-testbench
org.glassfish.main.deployment,deployment-autodeploy
org.openhab.addons.bundles,org.openhab.binding.ecobee
org.jboss.errai,errai-javax-enterprise
com.navercorp.pinpoint,pinpoint-profiler
org.restcomm,restcomm-connect.telephony
io.github.jklingsporn,vertx-jooq-classic-reactive
org.gluu,oxcore-persistence-annotation
org.apache.james,james-server-mailet-dkim
org.jetbrains.kotlin,kotlin-runtime
io.lumify,lumify-gpw-known-entity-extractor
javax.xml.bind,jsr173_api
org.kitesdk,kite-morphlines-useragent
org.apache.servicecomb.pack.tests,pack-tests
jline,jline
asm,asm
es.unex.sextante,sextante_gui
org.kie.kogito,kogito-addons-task-management
concurrent,concurrent
io.transwarp.elasticsearch,elasticsearch-client
org.lwjgl,lwjgl-opengl
net.sourceforge.f2j,arpack_combined_all
com.xingkaichun.helloworldblockchain,helloworld-blockchain-netcore-dto
org.netbeans.api,org-openide-dialogs
net.md-5,bungeecord-event
org.eclipse.xtext,org.eclipse.xtext
com.thinkbiganalytics.kylo,kylo-security-auth-simple
org.xwiki.platform,xwiki-platform-annotation-test-pageobjects
org.camunda.bpm,camunda-engine-rest
uk.ac.bbsrc.tgac.miso,spring
jcifs,jcifs
tecentweibo,tecentweibo
org.apache.felix,org.osgi.core
org.springframework.cloud,spring-cloud-task-stream
org.webjars.bower,datetimepicker
org.dcm4che.dcm4chee-arc,dcm4chee-arc-storage-cloud
javax.xml.stream,stax-api
org.jenkins-ci.plugins,blueocean-display-url
org.apache.camel.quarkus,camel-quarkus-printer-deployment
test,module-a
test,module-b
hydrograph,hydrograph.engine.core
org.apache.zeppelin,zeppelin-jupyter
jsch,jsch
odmg,odmg
com.spotify.metrics,semantic-metrics-ffwd-reporter
org.jboss.shrinkwrap,shrinkwrap-api
feed4j,feed4j
org.apache.jclouds.provider,b2
es.gob.afirma.jmulticard,jmulticard-ui
io.joyrpc,joyrpc-example-interface
fish.payara.server.internal.payara-modules,notification-cdi-eventbus-core
org.apache.camel,camel-web3j
com.googlecode.lanterna,lanterna
simplenlg,simplenlg
org.sakaiproject.onedrive,sakai-onedrive-impl
net.jqwik,jqwik
qdox,qdox
commons-math,commons-math
org.geoserver.community,gs-imagemosaic-jdbc
de.jensd,fontawesomefx
com.zuoxiaolong.blog,blog-service
org.exquery,exquery-common
com.alipay.sofa,sofa-tracer-dubbo-plugin
org.apache.giraph,giraph-core
com.oracle,ojdbc7_g
org.talend.esb.mep,request-callback
com.yahoo.vespa,http-utils
org.apache.commons,commons-compress
io.zipkin.brave,brave-instrumentation-spring-webmvc
org.dcache,dcache-webdav
io.quarkus,quarkus-jsch-deployment
io.jpress,module-product-search-es
com.sun.tools.btrace,btrace-client
net.oauth.core,oauth-consumer
org.openhab.core.bundles,org.openhab.core.model.persistence.ide
org.kie.kogito,jbpm-flow
com.github.github,github-maven-core
de.escalon.hypermedia,spring-hateoas-ext
org.owasp.esapi,esapi
org.eclipse.milo,server-examples
net.sf.jazzy,jazzy
org.jenkins-ci.plugins.workflow,workflow-api
org.ninjaframework,ninja-metrics
io.hetu.core,presto-expressions
org.jboss.forge.addon,script
org.modeshape,modeshape-jdbc
org.easytesting,fest-util
org.eclipse.rdf4j,rdf4j-model-api
org.apache.chemistry.opencmis,chemistry-opencmis-server-jcr
org.w3c.css,css-validator
com.turn,ttorrent-common
us.fatehi,schemacrawler-loader
io.zeebe,zeebe-client-java
fish.payara.server.internal.admin,monitoring-core-l10n
org.glassfish.jersey.connectors,jersey-grizzly-connector
ddf.lib,test-common
com.sun.tools.btrace,btrace-boot
org.apache.commons,commons-pool2
org.apache.commons,commons-jci-fam
org.sakaiproject.samigo,samigo-qti
org.wso2.carbon.extension.identity.authenticator.outbound.office365,org.wso2.carbon.extension.identity.authenticator.office365.connector
org.wso2.carbon.registry,org.wso2.carbon.registry.reporting.stub
com.intellij,forms_rt
org.aoju,bus-goalie
org.apache.jclouds,jclouds-gson
org.wicketstuff,wicketstuff-gmap3
org.apache.skywalking,skywalking-mesh-receiver-plugin
org.apache.aries.jmx,org.apache.aries.jmx
org.apache.tomcat,tomcat-jasper
io.lumify,lumify-web-import-export-workspaces
ceylon,modules-spi
net.sourceforge.pmd,pmd-test
org.seamless,seamless-xml
org.ow2.asm,asm-all
org.wildfly,wildfly-clustering-marshalling-protostream
org.apache.iceberg,iceberg-orc
io.fundrequest,core
org.terracotta,terracotta-toolkit-1.6-runtime
jasperreports,jasperreports
org.choco-solver,choco-solver
pircbot,pircbot
org.mobicents.servlet.sip.ctf.core,ctf-core
com.yahoo.elide,elide-datastore-aggregation
org.opencastproject,opencast-engage-theodul-api
org.dkpro.core,dkpro-core-io-lxf-asl
org.apache.unomi,unomi-router-api
org.apache.felix,org.apache.felix.resolver
org.apache.nifi,nifi-ldap-iaa-providers
org.jboss.metadata,jboss-metadata-common
com.gpmall.user,user-sdk
com.cognifide.aet,jobs
org.odpi.egeria,ocf-metadata-server
org.wildfly.security,wildfly-elytron-x500-cert-util
io.etcd,jetcd-all
org.eclipse.jetty,jetty-nosql
io.confluent.parallelconsumer,parallel-consumer-vertx
org.metawidget.modules.static.spring,metawidget-static-spring
com.jstarcraft,jstarcraft-core-common
org.jsr107.ri,cache-ri-impl
org.phoenicis,phoenicis-entities
org.forgerock.commons,forgerock-bloomfilter-monitoring
com.webcohesion.enunciate,enunciate-core-annotations
rdpclient,cloudstack-service-console-proxy-rdpclient
org.jolie-lang,rmi
org.openhab.addons.bundles,org.openhab.binding.bluetooth.generic
com.github.grantwest.eventually,hamcrest-eventually-matchers
com.alibaba.otter,shared.push
biz.aQute.bnd,helloworld-for-indexer-testing
org.jzy3d,jzy3d-core-awt
com.github.jsonld-java,jsonld-java-sesame
com.denimgroup.threadfix,threadfix-service-interfaces
org.eclipse.lsp4j,org.eclipse.lsp4j.jsonrpc.debug
org.apache.hop,hop-transform-metastructure
org.apache.directory.api,api-ldap-schema-data
org.apache.dubbo,dubbo-registry-etcd3
org.sonatype.aether,aether-impl
com.thinkaurelius.titan,titan-lucene
com.twelvemonkeys.imageio,imageio-xwd
io.opentracing.contrib,opentracing-spring-web-starter
com.facebook.presto,presto-session-property-managers
org.apache.archiva.redback,redback-rest-api
com.yahoo.vespa,vespaclient-core
com.jeesuite,jeesuite-cache
co.aikar,fastutil-lite
com.pig4cloud.nacos,nacos-naming
org.apache.dubbo,dubbo-container-spring
globus,cog-jglobus
org.opennms.core.ipc.sink,org.opennms.core.ipc.sink.xml
org.arquillian.cube,arquillian-cube-istio-kubernetes
io.quarkus.resteasy.reactive,resteasy-reactive-common-processor
com.github.liaochong,myexcel
org.exoplatform.gatein.portal,exo.portal.component.application-registry
io.syndesis.server,server-jsondb
com.qubole.rubix,rubix-bookkeeper
org.webjars,hal-explorer
org.lucee,xml-resolver
org.apache.hop,hop-action-eval
org.apache.cxf,cxf-rt-rs-mp-client
org.aoju,bus-limiter
org.geotools,gt-complex
com.amazonaws,aws-java-sdk-timestreamwrite
org.apache.flink,flink-table-api-java-bridge_2.11
commons-jxpath,commons-jxpath
protobuf,protobuf
org.activiti,activiti-spring-security-policies
com.alibabacloud.hipstershop,adservice-api
com.firebase,firebase-client
org.mobicents.external.jsr309,mscontrol
org.apache.carbondata,carbondata-processing
org.apache.dubbo,dubbo-remoting-api
com.madhukaraphatak,java-sizeof_2.11
org.junit.jupiter,junit-jupiter-api
es.gob.afirma,afirma-crypto-core-pkcs7-tsp
org.jboss,jboss-ejb-client
org.webjars,ionicons
com.datastax.oss,java-driver-mapper-processor
org.forgerock.ce.openam,openam-cli-definitions
com.twitter.elephantbird,elephant-bird-cascading3
com.twitter.elephantbird,elephant-bird-cascading2
io.confluent,kafka-connect-storage-core
com.thinkbiganalytics.kylo,kylo-kerberos-test-client
org.nd4j,nd4j-context
org.jvnet.winp,winp
com.splicemachine,pipeline_api
org.couchbase.mock,CouchbaseMock
org.apache.shenyu,shenyu-plugin-sign
Towny_Advanced,Towny_Advanced
ai.labs,channels-impl
isorelax,isorelax
org.apache.maven.doxia,doxia-decoration-model
com.walmartlabs.concord.server.plugins.noderoster,concord-noderoster-plugin-db
org.grails,grails-core
org.apache.nifi.registry,nifi-registry-revision-entity-service
net.javacrumbs.future-converter,future-converter-rxjava-common
org.webjars,pdf-js
com.vaadin,vaadin-upload-flow
org.minbox.framework,api-boot-starter-logging-admin
org.thnetos,cd-client
org.dkpro.core,dkpro-core-io-imscwb-asl
com.sun.media,jai_imageio
wsattacker.plugin,Denial_of_Service
org.apereo.cas,cas-server-support-themes
org.jpmml,pmml-model
net.runelite,runelite-api
com.wcohen,SecondString
org.openhab.addons.bundles,org.openhab.binding.draytonwiser
junit-addons,junit-addons
com.adobe.testing,s3mock-testng
org.netbeans.modules,org-netbeans-core-output2
org.apache.nifi,nifi-prometheus-reporting-task
com.gentics.mesh,mesh-common
com.ngdata,hbase-indexer-cli
org.apache.nifi.minifi,minifi-framework-nar
commons-httpclient,commons-httpclient
org.wso2.am,org.wso2.am.thirdparty.km
fish.payara.server.internal.appclient.server,appclient-connector
com.sun.javafx,javafx-ext-swing
org.sonatype.nexus.plugins,nexus-repository-p2
org.esa.snap,snap-product-library-v2
io.smallrye,smallrye-fault-tolerance-core
org.axonframework.samples,axon-trader-users-query
io.norberg,auto-matter
org.jclouds.api,route53
com.zheng,zheng-cms-dao
org.apache.knox,gateway-demo-ldap-launcher
org.codehaus.mojo.hibernate3,maven-hibernate3-api
com.hazelcast.jet.examples,hazelcast-jet-examples-trade-source
org.apache.maven.its.shade.cdr,comp
net.sourceforge.mstparser,mstparser
com.yahoo.labs.samoa,samoa-instances
org.testingisdocumenting.webtau,webtau-server
consulo,consulo-disposer-impl
com.github.detro.ghostdriver,phantomjsdriver
com.stormpath.sdk,stormpath-sdk-api
io.quarkus,quarkus-panache-hibernate-common-deployment
org.glassfish.jersey.ext.cdi,jersey-cdi1x-ban-custom-hk2-binding
org.apache.skywalking,apm-kafka-commons
org.bytedeco,onnx-platform
com.alipay.sofa,sofa-ark-spi
woodstox,wstx-asl
fr.opensagres,org.odftoolkit.odfdom.converter
org.opennms.features.poller.monitors,org.opennms.features.poller.monitors.core
